target_id,95_r1,105_r1,115_r1,125_r1,145_r1,160_r1,175_r1,190_r1,205_r1,220_r1,95_r2,105_r2,115_r2,125_r2,145_r2,160_r2,175_r2,190_r2,205_r2,220_r2,95_r3,105_r3,115_r3,125_r3,145_r3,160_r3,175_r3,190_r3,205_r3,220_r3
FBtr0306619,0,0,0,0,0.0833977,0,0,0.103046,0,0,0,0,0,0,0,0,0,0,0,0,0.0883892,0,0.0518856,0,0,0,0,0,5.41E-07,8.03E-07
FBtr0306624,73.5083,79.5705,75.4765,99.9003,119.197,93.6943,94.5747,74.1903,21.5654,38.0785,106.085,92.2131,109.101,83.0705,106.635,113.884,99.619,59.621,47.8649,45.4975,101.005,94.7369,97.6158,97.8115,103.835,80.9036,81.5388,50.6311,39.4535,35.4617
FBtr0100043,1.12E-08,9.67E-11,2.33E-10,0,0.0275226,0,1.81E-07,0,3.49E-08,0,0,4.24E-09,0,0,0,3.31E-09,0,1.36E-10,0,6.37E-07,0,0,0,3.42E-10,0,3.37E-10,1.73E-08,2.51E-08,0,1.74E-07
FBtr0307191,0,0,0,0.298355,0.294369,2.66448,5.33216,1.54248,1.2882,0.262612,0,0,0,0,0.270647,1.04468,3.90838,2.76756,1.17419,2.27766,0,0,0,0,0.434977,3.03329,3.69899,3.21339,2.0745,3.38968
FBtr0306623,0.281348,0.212768,0.875587,0.133203,0,0.408458,1.51954,0.223119,0.273789,0.423055,1.06131,0,0.20025,0.409298,0,0,0.310615,0.676113,0.641025,0.309265,0,0.0122403,0.215531,0,0.275564,0.155982,0.879389,1.11306,0.449172,0.815642
FBtr0100040,4.49E-08,0,0,0,0.53801,0,1.10E-07,0,2.75E-08,0,0,4.50E-09,0,0,0,4.49E-09,0,0,0,5.01E-07,0,0,0,2.46E-10,0,0,3.93E-09,5.03E-09,0,4.32E-08
FBtr0100042,0,0,0,0.177439,0.1105,1.04499,1.53572,2.36472,1.67919,2.17893,0,0,0,0.142926,0.810723,1.12092,0.665361,0.976596,2.29017,2.26699,0,0,0.0958034,0,1.56788,0.216957,1.19715,1.38997,1.92535,1.32274
FBtr0100041,0.0473748,0,0,0,0.166915,0.0499352,2.09079,0.828477,0.153957,0.961129,0,0,0.0190442,0.0584373,0,0.119101,1.39433,1.3315,1.03482,0.891879,0,0.152532,0,0,0.089423,1.00369,1.75464,1.69091,2.16312,2.22972
FBtr0100044,2.59E-09,0,0,0,0,0,2.61E-08,0,5.03E-09,0,0,0,0,0,0,0,0,0,0,3.56E-08,0,0,0,0,0,0,9.68E-10,2.32E-09,0,1.52E-08
FBtr0306620,12.8478,13.9992,10.4063,15.0165,14.4899,13.1736,18.5359,11.3377,4.29541,6.02655,7.87566,8.67026,10.1548,14.0127,9.61839,10.1388,14.6592,7.8697,10.7552,7.87606,9.54281,9.48719,8.95119,15.133,16.7982,8.85957,12.1034,11.0265,10.8399,14.0617
FBtr0304639,0,0,0,0,0,0,0,0.0705145,0,0,0,0,0,0,0,0.0691928,0,0,0,0,0,0,0,0,0,0,0,0.106059,0.0655084,0
FBtr0300304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0072275,0,0,0,0,0,0.0294362,0,0,0,0.00654735,0,0,0,0,0,0.00781029,0.0210979,0.00408181,0.0197708,0.0278153,0,0,0,0,0,0,0,0,0,0
FBtr0070417,0,0.0525285,0.0523649,0,0,0,0.360559,0.854063,0,0.536315,0,0,0,0.0920816,0.265427,0.469541,0.5941,0.444935,0,0.379361,0,0.173463,0,0,0,0.290208,0,0.218808,0,0.84072
FBtr0342768,0.0681587,0,0,0.02367,0.22726,0.112511,0.043065,0.374726,0.958582,0.911304,0.0571502,0,0.106707,0,0,0,0,0.243497,1.08614,0.949803,0.125133,0,0.0480949,0,0.108455,0,0.68461,0.283211,1.10889,0.00105751
FBtr0077989,21.2199,25.8298,23.0465,29.7076,31.4014,17.6262,8.41908,6.49494,0.852884,1.56358,35.7059,32.4918,40.146,32.5213,34.7054,27.5929,12.5319,2.58945,1.28426,2.83382,35.1076,34.1742,38.0326,31.2865,24.9249,17.6431,8.70249,3.03021,1.59105,0.991186
FBtr0332273,0.283163,0.186685,0.124539,0.0990637,0,0.156622,0.421964,0.124939,0,0,0.879938,0,0.722212,0.294138,0,0.374608,0,0,0,0,0.104343,0.824569,0.301356,0.191483,0.303974,0.0984936,0,0,0,0
FBtr0113184,0,0,0,0,0.123507,0,0,0,0,0.298133,0.474632,0,0.0832667,0,0,0,0,0.066647,0,0.221964,0,0,0,0,0,0,0.0440331,0.185362,0,0
FBtr0332769,1.33349,0,0,0,1.29E-09,1.29903,3.61855,2.65148,3.65162,6.67392,0.956946,0,0.350427,0,0.634807,1.19375,3.26755,5.27478,5.39645,8.32553,0.667132,0.652799,0.596726,0.363445,0,1.01E-08,3.17664,4.64148,3.83674,5.10925
FBtr0078459,0.824599,0.519149,0.238952,0.102031,0.365768,0,0.320382,0.830312,0.381623,0.44903,0.740898,0,0.791289,0.339295,0,0.254815,0.206452,0.330125,0.424321,0.260379,1.20376,0.830749,0.0897919,0.951481,0,0.232435,0.299815,0.212306,0.976102,0.597326
FBtr0078458,10.274,11.0163,9.40753,8.62222,4.60104,0.676164,1.92489,2.36687,0.163939,1.00948,12.3111,14.408,10.4937,12.2694,1.51757,1.69252,1.59151,1.77277,2.21854,5.97555,16.5731,14.1613,10.3533,7.14676,3.14598,2.08732,0.203957,0.620258,2.62641,2.43446
FBtr0310156,0,0,0,0.0121416,0.0814707,0,0.0517395,0.015344,0.0153482,0.0128118,0,0,0.0068259,0,0,0.030547,0.0495846,0.0240066,0.0129195,0.0408607,0,0,0.0369715,0,0.0557549,0,0.0170852,0,0.0708551,0.122806
FBtr0332631,46.033,66.7818,37.1894,65.2752,82.9321,58.6217,67.355,91.4531,39.662,84.4334,60.1237,71.4375,74.3046,39.687,73.8579,74.4559,69.1842,72.6464,84.0004,82.858,50.7566,76.1186,63.5143,65.0788,61.0742,50.9269,77.5658,71.9216,74.8969,62.7688
FBtr0332632,0.0373565,0.106401,0.191262,0.625836,0.694258,1.39041,3.97396,3.66573,2.67103,5.26083,0.0475957,0.0270996,0.260042,0.434611,0.860042,1.27465,2.86824,3.99607,6.49769,8.27848,0.0756897,0.184459,0.190291,0.511091,1.05583,1.43151,2.84608,3.90263,6.67666,10.216
FBtr0332630,5.19942,6.0852,4.46731,4.55229,3.40771,4.54104,7.46211,5.47676,3.12802,4.50166,1.22304,1.25972,2.34055,2.70332,2.66418,2.12089,6.01278,4.66717,7.58421,7.82582,0.998933,2.19402,1.5387,3.88378,5.45821,3.77256,5.25037,7.46495,5.05304,13.5741
FBtr0332536,0,0,0,0,0,0.0253818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0081601,0,0,0,0,0,0.000770214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0332537,0,0,0,0,0.016556,0,0,0,0,0,0,0,0,0,0,0,0.0352576,0,0.0183884,0,0,0,0,0,0.0263924,0,0,0,0,0
FBtr0071766,0,0.0742753,0,0.0979168,0.11275,0.0930515,0.0834727,0.0991167,0.173416,0.227204,0.110391,0,0.154368,0.0289524,0.333696,0,0.0533517,0.245696,0.668058,0.461677,0.155191,0.0817737,0.0198891,0,0,0.058631,0.0828118,0.0881867,0.664326,0.619924
FBtr0085529,0,0,0,0,0.124987,0.176559,1.43866,0.143764,0.299177,0,0,0,0,0,0,0,0.307006,0.384538,0.163998,0.341315,0,0,0,0,0,0,0.204908,0.135099,0.464811,0.78293
FBtr0085530,0,0,0,0,0,1.01441,0.918097,1.51298,0.193391,0.742808,0,0,0,0.430581,0,0.117758,1.54269,1.41914,0.875151,0.984293,0,0,0,0,0.221241,0.95673,0.197288,1.03776,0.894173,1.50412
FBtr0339144,1.16879,1.43057,1.1847,2.26715,3.80313,2.62715,6.2066,8.2031,4.44498,13.0679,0.853724,0.587428,1.70781,2.151,2.28914,1.46186,4.67167,7.93158,8.90418,10.9816,0.562224,0.814821,2.71754,1.97179,1.5493,2.34352,3.25058,4.99814,9.9855,9.59961
FBtr0085528,36.7959,42.4544,35.0458,47.3383,57.1293,47.5111,57.0077,54.26,9.63846,15.8834,61.41,55.4534,56.1756,43.7704,60.152,61.2169,59.803,36.0021,20.089,13.541,55.6421,50.8869,50.714,50.6203,56.1431,37.9523,50.3093,35.9936,17.4906,15.1951
FBtr0091748,62.3222,73.815,64.2831,79.9196,89.8431,54.2355,69.3855,92.0764,22.984,65.7891,129.067,120.7,111.237,68.8624,70.97,87.9845,76.4926,52.4556,40.2368,47.7727,103.117,105.449,105.339,90.5085,110.907,41.675,53.1316,54.2939,55.4842,32.7253
FBtr0091747,0.852455,0.90504,0.400367,0.834108,0.812686,0.647419,0.646003,0.765109,0.363811,0.560607,0.881777,0.447602,1.02906,0.765429,0.709083,1.03226,0.8249,0.637755,0.498725,0.509834,0.774654,0.967787,0.615168,0.820868,1.02382,0.392072,0.446949,0.323385,0.511461,0.746012
FBtr0073060,0,0,0,0,0,0,0,0,0,0,0,0,0.249306,0,0,0,0,0.147396,0.119221,0,0,0,0,0.21909,0,0,0.15664,0,0,0.140048
FBtr0083773,0,0,0,0,0.134463,0.177481,1.67092,1.41877,0.63795,1.23939,0,0,0.0157883,0,0.0596778,0,1.77439,1.96354,1.91388,1.69839,0,0,0,0,0,0.699525,1.38368,1.77932,1.7727,1.95282
FBtr0335407,4.15E-07,13.782,6.48411,4.52644,1.68228,0.521199,1.62388,5.26691,2.73257,13.3518,26.7313,26.7695,15.6378,5.24626,1.2881,1.38491,3.31476,6.79013,9.38248,16.687,22.3067,19.7183,10.9371,6.86525,1.48405,0.64714,2.90362,4.38269,8.90322,8.81647
FBtr0085411,19.5272,10.1198,7.43983,5.5892,1.57312,0.519804,2.80086,2.48792,3.32081,5.20769,13.0089,6.67186,5.53132,1.4643,0,0,1.78833,2.16019,2.0927,6.63057,14.1982,11.4026,3.66723,6.35503,0,0.980653,0.230678,1.91219,2.67634,4.97582
FBtr0086156,81.6737,76.7989,82.9804,96.7394,108.977,80.1424,111.352,131.475,45.4014,83.555,126.228,70.2223,114.569,72.8344,101.819,87.8764,118.786,126.511,87.3779,76.4852,120.096,89.3033,125.63,106.355,103.507,76.5165,92.3901,96.3341,93.3981,72.5359
FBtr0071943,0,0,0.0174279,0,0,0.080347,0.383637,0.511836,0.352813,1.02314,0.0149066,0.0680324,0,0,0.0883832,0,0.20902,0.683892,1.40698,2.02872,0.0194709,0,0.0515292,0,0,0.00097993,0.109985,0.440023,1.43071,1.97805
FBtr0071942,0,0.0530426,0,0.0548123,0.161488,0,0,0.0176849,0.0237721,0,0,0,0.0307651,0.0500313,0,0.0251394,0,0,0,0.0697641,0,0.0234135,0,0.0571305,0.0840271,0.0956005,0.103909,0,7.37E-09,1.64E-09
FBtr0304795,0,0,0,0,0,0,0,0.104586,0.0805358,0.260532,0,0,0,0,0,0.0863899,0.193045,0.258289,0.215677,0.473373,0,0,0,0,0,0,0,0.0471758,0.129285,0.219054
FBtr0084186,45.3519,52.5688,44.9829,38.893,45.3139,24.4524,22.618,36.23,9.57314,25.9079,80.8161,67.0305,64.6622,50.7375,44.399,43.218,30.0918,29.2546,20.142,20.8696,84.6073,71.2731,66.3335,46.1513,50.3529,24.8277,19.1092,24.9089,24.9162,15.2361
FBtr0082952,0,0,0,0,0,0.0422285,0.0567995,0.0675074,0.0337304,0.112362,0,0,0,0,0.0567958,0.0334366,0,0.0528776,0.227638,0.119732,0,0,0,0,0,0,0.0752365,0.119789,0,0.135147
FBtr0079355,58.6569,65.5253,54.8394,71.2401,92.3009,57.0586,66.1363,89.0696,37.9611,83.4304,96.657,93.6995,86.9268,40.9861,79.0637,76.2741,72.3323,78.2808,68.5749,87.1664,96.6918,93.0152,90.9204,79.056,85.0758,46.3238,62.1656,60.8773,67.3198,42.9453
FBtr0331375,1.76566,2.22581,1.40805,2.97315,2.24106,3.28401,7.63324,9.45142,5.45072,14.0421,1.3813,1.54029,1.85006,2.08603,1.90447,2.92624,8.91676,9.64698,14.7767,16.131,1.69449,1.61028,1.40416,1.81067,2.21827,3.80641,7.58691,8.84345,12.5985,15.7694
FBtr0333152,0.196488,0.698579,0.199108,0.336726,0.437077,0.759348,1.68942,1.57749,0.457898,1.51573,0.617518,0.197294,0.602553,0.917431,0.603939,0.390366,1.049,1.47854,1.31562,1.52857,0.389149,0.230841,0.248396,0.999332,0.410944,0.453403,0.862766,0.451489,1.45439,2.12192
FBtr0112510,0.501891,0.516629,0.434633,0.473162,0.543724,0.782963,2.05334,2.0882,1.69653,3.20115,0.563136,0.352129,0.964834,0.635659,0.999001,0.983066,2.1831,2.45693,3.16914,3.2924,0.839661,0.643134,0.586756,0.520404,0.523877,1.02259,1.36274,1.61644,2.56578,4.25775
FBtr0346513,0.0897577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119747,0,0,0,0,0,0
FBtr0083654,0.015546,0.0102509,0.0409098,0.16234,0.38926,2.64755,3.83995,5.85097,1.53973,4.70959,0,0,0.0365369,0.144106,0.587613,2.02035,4.43245,5.33385,5.75815,7.28738,0,0,0.0329661,0.189314,0.968356,2.00765,3.00678,3.53262,4.32533,4.7041
FBtr0071192,8.48657,5.00414,8.00105,5.62266,4.25783,1.75813,4.65364,6.03306,1.90519,7.28131,26.5888,14.2089,11.089,3.55316,6.28237,4.30054,3.84438,5.84351,7.79145,6.90837,26.3583,12.8157,16.7641,9.21536,4.11077,1.18465,1.92374,2.23499,3.45491,1.66259
FBtr0340159,27.9071,22.4627,19.541,15.7287,12.7521,5.04788,8.19564,9.21913,9.80193,14.3023,23.6243,18.3833,21.128,23.8247,9.10777,7.39235,8.56907,8.91007,15.9727,18.7522,27.3194,18.3465,15.7276,21.8274,13.0454,7.50164,8.90161,11.272,15.7505,14.4962
FBtr0078842,13.3545,12.3447,10.0097,7.70696,7.63226,7.16762,16.0516,23.8392,12.8338,36.6421,22.3385,16.9877,12.6034,9.57027,5.40185,7.86187,15.9751,25.0528,26.5147,37.9579,24.9553,16.7517,12.5825,9.75159,6.33654,5.55194,12.1451,19.8001,29.9739,26.2156
FBtr0078023,0,0,0,0.0316656,0,0.490765,0.768609,1.00604,0.340755,1.09237,0,0,0,0.0770967,0.457193,0.500041,1.10674,0.842836,1.29019,1.1459,0,0,0.064376,0,0.0516771,0.529277,1.23382,0.787771,0.748501,3.13207
FBtr0087599,0,0,0,0,0,0,1.20041,2.87025,0.446559,1.10833,0,0,0,0,0.150646,0,1.34698,2.06842,1.89793,1.74565,0,0,0,0,0,0.14158,0.801987,1.47609,1.16812,1.5287
FBtr0332205,1.25263,0.612857,0.714791,0.307045,1.79301,4.99E-08,4.80E-07,3.93E-07,0.312959,0.516652,0.824016,1.46295,1.11453,0.264376,1.16282,0.970763,0.191132,0.862386,3.98E-06,0.869722,0.924551,0.319028,1.10077,1.4053,0.592138,0.864438,0.206052,8.87E-07,0.636113,7.98E-06
FBtr0332204,4.20E-09,0.995874,0.76473,2.46407,1.26E-10,0.516402,9.44E-09,0.467599,1.12511,2.52816,0.949765,6.04E-11,1.28852,1.52851,0.706996,1.11925,0.802054,1.99723,1.365,0.974605,0.891148,2.20832,0.503338,2.44388,1.04735,1.09145,0.959669,0.368519,2.43971,1.44993
FBtr0332202,45.721,51.8166,40.8627,49.9415,52.5425,24.4365,12.7257,18.3933,7.76578,20.2517,75.4417,79.2827,77.7862,42.1493,56.3354,50.973,12.3985,12.4522,16.3528,28.6171,79.4643,73.8208,61.2572,53.1225,52.3238,23.3111,9.99441,9.95404,15.1469,16.8399
FBtr0332203,0.263633,0.751342,0.613469,7.80E-05,0.0483585,1.50993,6.59191,6.21618,6.08801,19.9379,1.02456,0.0111683,1.32889,3.03179,0.20157,1.48973,6.72468,10.7102,15.2441,25.7611,1.15687,1.26035,0.146253,0.000159781,1.28079,1.9606,3.57715,5.92331,12.3701,17.7745
FBtr0307888,0,0,0,0,0,0,0,0,0,3.88E-09,0,0,0,0,3.50E-09,0,2.42E-09,0,6.70E-09,0.00579226,3.55E-10,0,0,0,1.30E-08,1.02E-08,9.91E-09,0.0133405,0,8.40E-08
FBtr0307887,0,0,0,0,0,0,0,0,0,0.0165446,0,0,0,0,0.0111101,0,0.00355364,0,0.00554931,0,0.00275361,0,0,0,0.0160143,0.0051993,0.0036698,0,0,0.0791485
FBtr0344210,0,0,0,0,0,0,0,0,0.0035155,0.0249789,0.0418119,0.190554,0.0490015,0.0153627,0.0279879,0,0,0.0372614,0,0.0279239,0,0,0,0.0201169,0,0,0,0,0,0
FBtr0347504,0,0.00827519,0,0.00877007,0.0461873,0.0138713,0.0747241,0.04981,0.0095921,0.0635026,0,0,0.00391975,0,0.0161479,0.0441861,0.0298261,0.0448406,0.0651974,0.0717589,0,0,0.00444805,0.00848855,0,0.0479979,0.0554353,0.0368012,0.112333,0.116242
FBtr0084047,0,0,0,0,0.0366655,0.0605395,0.0543285,0.0966785,0.112818,0.32285,0,0,0,0,0,0.080179,0.173558,0.0756338,0.257788,0.700815,0,0,0,0,0,0.0127065,0.134567,0.180718,0.372063,0.322412
FBtr0089941,6.58E-08,0,0,0.315118,0,0,0,0,0.144979,0,0,0,0,0,0,0,0,0,0,0,0,0,7.59E-08,0,0,0,0,0,0,0.00135728
FBtr0089942,9.63246,9.14581,8.97747,9.11709,11.6956,8.59796,11.9397,16.6708,8.43055,22.6342,15.4278,10.6478,12.6709,6.38627,8.12,10.0237,15.6014,14.2256,16.9827,23.178,14.9158,14.1903,11.9512,11.9556,7.99452,7.43443,12.2452,12.5614,14.5969,14.9317
FBtr0299518,0,0.0262366,0.0521135,0,0.119008,2.22365,0.703246,1.09913,0.627031,1.0418,0,0,0.0233094,0.0606553,0,1.44454,0.871766,0.848269,1.23695,1.25168,0,0,0,0,0.0627397,0.825853,0.875556,1.08168,0.97057,1.88662
FBtr0080488,31.8391,37.5308,30.7477,39.5098,36.3471,10.2487,1.95736,2.28943,1.36077,3.39544,53.1442,39.3609,53.0042,42.9839,32.2997,24.9668,2.72633,2.18826,2.3596,5.6649,50.5003,46.061,48.5034,39.9341,31.9799,12.103,2.12008,1.84636,2.33807,2.89969
FBtr0339112,26.1183,27.8719,26.2385,27.7836,26.2487,12.7722,11.3302,13.3224,3.94345,9.84183,44.4108,39.2505,41.0439,24.2195,23.9657,23.6511,13.8356,8.33002,8.89937,10.5121,40.6075,37.7266,36.501,29.5528,21.5525,12.3818,9.18533,9.17452,7.55434,4.53681
FBtr0299956,0,0.0119937,0,0,0,0,0,0,0,0,0,0,0,0,0.0404183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0084561,0,0,0,0,0,0,0,2.8641,0,5.1122,0,0,0,0,0.270922,0,0,1.26849,0,2.71557,0,0,0,0,0,0,1.89169,0.82247,1.11021,0
FBtr0077038,0,0,0,0,0,0,0,0,0,0.0638136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0072302,12.3153,5.21894,2.14811,1.44659,0.817575,0.56071,2.08013,2.73996,2.97922,8.59642,13.4432,6.959,3.33103,3.96695,0.553878,0.528155,1.37294,3.0233,5.7806,14.03,16.8868,5.8872,1.7686,2.59279,0.742477,0.792141,1.63172,2.80447,5.6056,9.42794
FBtr0336983,0.129614,0,0,0,0.192615,0.416544,3.61507,0.320118,0,0.449271,0.305022,0.542569,0,0,0,0,0.991458,0,0.710072,0.453358,0.231491,0,3.31E-08,1.68233,0,0.458844,0,0.163993,0,0.893851
FBtr0303023,0.00179676,1.62338,1.30688,2.39825,3.00193,2.04706,0,2.47778,0.931565,0.873956,0.00298942,0.00658242,2.07477,2.57444,3.19528,2.8725,1.76107,2.34403,0.689721,0.00755332,0,1.21544,1.71712,1.62017,3.03646,1.5584,2.0588,1.58668,1.53375,0.526442
FBtr0070341,0,0.00697852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00682501,0,0,0,0
FBtr0303043,0.990669,0.872491,0.925451,3.07514,2.02434,1.00015,2.05096,3.4425,0.36487,1.27764,0.0879843,8.63E-10,0.721376,0.824929,0.887286,2.95E-08,3.55253,3.09676,1.31473,1.60574,1.1475,2.52985,1.06319,1.07273,0.98402,1.81762,1.47259,2.16564,1.18996,1.75002
FBtr0310288,0,0.0434067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0380358,0,0,0,0
FBtr0303044,0,0.0258775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00461052,0,0,0,0
FBtr0303045,1.02189,2.1721,1.97931,0.258344,1.42308,1.54327,1.40197,0.464157,0.723712,0,2.835,3.45467,2.01418,2.95975,1.88047,2.6474,1.24376,1.14032,1.14923,0.287567,1.98896,0.866503,2.14845,2.19927,1.67154,1.35747,2.17555,1.16021,1.54068,1.27E-09
FBtr0310289,0,0,0,0,0.0425392,0,0.673917,0.603634,0.38366,1.15943,0,0,0.0192833,0,0,0,0.484804,1.02188,1.16619,0.925095,0,0,0,0,0,0,0.608157,0.660339,1.51996,0.134364
FBtr0071978,0,0,0,0.33817,0.163769,0,0.722763,1.62218,1.50711,3.37775,0,0,0.0964079,0,0,0.105269,1.56381,1.47591,2.29059,3.92305,0.135654,0.118885,0,0.168059,0.255951,0,1.39036,1.44826,3.11957,5.31276
FBtr0075722,0.139638,0.153511,0.243595,0.240578,0.278171,0.458402,2.05282,1.77387,1.34313,5.26871,0.347298,0,0.136257,0.141434,0.205634,0.0601664,0.952749,3.32854,3.56522,6.44466,0.612993,0.471085,0.195895,0.189054,1.17027,0.289647,0.614321,1.47623,3.4632,3.79889
FBtr0301211,2.87413,2.64235,1.49964,1.62486,0.801939,0.892677,1.92187,1.29672,2.1835,2.69732,1.46545,1.30627,1.13136,0.67991,0.441436,0.222211,1.61958,2.69622,3.28726,4.51984,0.832625,1.18446,0.135457,1.36808,0.589027,0.977903,1.40639,2.159,4.05261,6.31151
FBtr0301212,1.01706,2.46077,0.725069,1.864,0.48806,1.00668,4.21265,3.68459,2.98367,8.54822,3.4626,4.25601,2.09671,1.80267,2.04312,2.18367,3.03917,5.36975,5.90658,8.5555,5.46166,2.02854,3.06907,1.11482,1.55998,1.63232,3.27894,4.27951,7.32386,6.03955
FBtr0334664,3.50834,2.82182,1.60122,3.16394,3.08904,2.29255,6.29987,7.21932,8.26438,22.3682,4.44908,5.07752,1.26539,1.21337,0.57175,1.24326,8.71341,11.8197,16.0387,23.2071,3.35982,1.82214,1.86476,4.23046,1.7884,1.51567,5.33774,7.01156,18.4362,15.9728
FBtr0084112,4.30007,5.7661,4.85815,4.0446,2.94089,0.292848,0.39297,3.33987,1.32331,8.73369,11.1852,7.68177,11.8219,7.99127,3.89772,2.31057,0.00858617,3.74774,3.9732,6.01191,14.4863,13.482,10.1412,5.06595,2.98306,1.06309,0.00538582,1.24997,2.01E-05,0
FBtr0334663,6.81578,3.7519,4.67798,4.28722,4.21783,0.59635,0,1.08311,0,0.734951,12.8452,7.86558,8.10336,2.63546,0.934393,0.730588,0.395341,1.76929,0.256372,1.5765,9.01789,7.17217,4.88416,6.75626,2.19349,0.0151512,0.47895,0,0.74655,0.200708
FBtr0085746,0.0452412,0.00852252,0,0.0270759,0.0259348,0.0963766,0,0,0,0.0357245,0,0.0249092,0,0.0401387,0.0143978,0.0170452,0.00268115,0,0.07193,0.0587976,0,0,0,0.0131139,0.0207435,0,0.00475664,0.00436745,0.0157752,0.128231
FBtr0334508,0,0,0,0,0,0,0.0223132,0,0,0,0,0,0.0235224,0,0,0,0.0157391,0,0,0.0778077,0.00828182,0,0,0,0,0,0,0,0,0
FBtr0085461,53.475,56.937,53.7092,72.5649,89.9895,57.4339,90.9511,98.368,55.3903,140.397,92.2503,94.1562,83.9035,69.3971,70.0405,88.8731,88.0193,89.7609,101.027,152.869,83.2177,89.8412,84.2897,73.7341,85.6826,50.9147,67.6826,71.4874,99.6212,96.4531
FBtr0071830,0,0.00920474,0,0,0,0,0.0310782,0.0737569,0.184413,0.0615506,0,0,0,0,0,0.0183396,0.0595754,0.0673296,0.248462,0.196381,0,0,0,0,0.0223144,0.0436244,0.051337,0.0845409,0.323669,0.59037
FBtr0073205,0.0162838,0.00927177,0.0313873,0.232616,0.872993,11.3251,53.6464,68.0415,43.6146,104.263,0.0106099,0,0.115787,0.184516,1.03068,7.77877,43.8736,83.9063,79.6893,76.6184,0.0131522,0,0.0137312,0.155259,1.01091,9.19358,33.6325,50.3015,79.8945,75.5417
FBtr0273268,46.2911,54.4671,49.0453,69.1195,77.0592,54.4857,47.2108,46.0162,20.5245,48.9833,86.4454,67.0656,78.8479,67.7242,77.9894,73.4925,43.2048,39.6383,43.5362,53.1544,77.8617,71.7964,76.0799,70.7255,69.6227,51.1087,39.1334,37.5429,36.1645,38.3961
FBtr0340547,0.736868,0.242903,0.648167,0.902267,0.493388,1.6303,0.549033,1.78819,0.325477,1.49721,0.312251,0.475577,0.867412,0.382714,0,0.649888,1.8404,0.508136,0.957174,2.31065,1.01823,0.536439,0.392105,0.996584,0.791023,1.15338,1.62785,0.999554,1.04925,1.13794
FBtr0089584,34.0856,38.6931,28.2254,47.9663,47.7759,19.517,7.73482,6.36403,0.757515,0.899942,39.4692,46.7555,53.608,38.8973,28.8428,35.8562,9.62439,1.85306,1.21387,2.3528,50.446,41.9386,49.0462,44.6604,41.9724,15.2734,7.88856,3.46879,1.54659,1.19467
FBtr0091810,409.066,585.076,545.613,1224.16,1627.56,1283.73,337.941,299.994,121.312,378.94,824.097,875.297,983.403,929.183,1538.24,1604.14,446.432,239.51,264.44,698.66,853.177,750.222,1090.76,1173.87,1506.34,999.66,284.052,189.41,221.181,399.706
FBtr0112902,1.67786,2.07965,1.82688,1.15167,0.775806,0.192202,0.264713,0.284652,0.106612,0.196356,1.68826,2.8454,2.17535,1.26963,0.261715,0.151316,0.420846,0.188167,0.0388475,0.160473,2.23865,2.3322,1.63269,1.96403,0.561625,0.0274805,0.334751,0.149944,0.0871628,0.301102
FBtr0112901,0,0,0,0,0,0.301026,0,0,0.0807089,0.305579,7.82709,6.76619,0.155888,0,0.641185,0.40059,0.310121,0,0.161781,0,0.249453,0.559515,0,0,0,0,0.103897,0,0,0
FBtr0088438,1.93831,2.37812,1.14363,1.14224,0.668793,0.425542,0.59434,0.327396,0.157507,0.405191,1.74401,1.93908,1.44307,0.903888,0.239209,0.436689,0.208262,0.414542,0.508479,0.828408,1.55872,2.02015,0.981111,1.33471,0.649878,0.203503,0.218712,0.382294,0.611596,0.868644
FBtr0088437,29.5887,31.3292,23.5808,21.8888,15.5259,2.19578,1.10339,2.42597,0.500136,0.496124,37.8284,44.6132,36.4066,18.2077,6.81008,4.67145,1.27427,0.953284,0.936273,2.185,47.2093,40.9979,30.9579,25.5221,10.2435,2.56247,1.03927,1.0208,0.53001,0.983378
FBtr0073936,0,0,0,0.0214946,0.0481881,0.10215,0,0.0705692,0,0.0906721,0,0,0,0.06353,0,0.0809904,0.0732103,0,0.137551,0.0482696,0,0,0,0,0.0328426,0,0.0151556,0,0.0251579,0.383431
FBtr0304708,2.126,1.97925,1.50748,2.24248,1.92523,0.701993,4.16218,3.3641,2.12979,6.56133,4.69737,6.48965,2.89552,0.78957,1.0359,4.00927,2.88793,5.18142,6.49725,6.48993,3.77318,3.61524,2.76872,0.680648,0.878291,1.29111,3.29457,2.41005,4.40335,4.11925
